game_id,date,time,season,home_team,away_team,home_score,away_score,home_corners,away_corners,total_corners,goal_diff,total_goals,is_draw,home_win,away_win,attendance,venue,odds_details,odds_over_under,odds_data_quality,shootout,status_completed,status_state,status_description,status_detail,home_ht_score,away_ht_score,total_ht_goals,home_moneyline_odds,away_moneyline_odds,closing_moneyline_odds,closing_spread_odds,closing_total_odds,bookmaker,region,snapshot_date,home_price,draw_price,away_price
636024,2022-07-09,20:05,2022,CAZ,PAC,1,2,3,8,11,-1,3,0,0,1,17148,Estadio Banorte,,,real,0,1,post,,,0.0,2.0,2.0,,,,,,,,,,,
636023,2022-07-09,18:05,2022,GDL,ASL,0,1,3,4,7,-1,1,0,0,1,18363,Estadio Akron,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
636028,2022-07-09,18:00,2022,LEO,PUM,3,3,6,1,7,0,6,1,0,0,16924,Estadio León,,,real,0,1,post,,,0.0,2.0,2.0,,,,,,,,,,,
636022,2022-07-08,20:05,2022,PUE,SAN,1,0,10,2,12,1,1,0,1,0,14303,Estadio Cuauhtémoc,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
636021,2022-07-08,20:05,2022,TIJ,JUA,0,2,4,6,10,-2,2,0,0,1,19733,Estadio Caliente,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
636020,2022-07-08,18:00,2022,MAZ,UANL,0,1,2,9,11,-1,1,0,0,1,12112,Estadio El Encanto,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
636019,2022-07-04,20:00,2022,PAC,QRO,2,0,3,0,3,2,2,0,1,0,6167,Estadio Hidalgo,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
636018,2022-07-03,18:05,2022,SAN,MTY,4,3,7,6,13,1,7,0,1,0,0,Estadio Corona,,,real,0,1,post,,,2.0,2.0,4.0,,,,,,,,,,,
636017,2022-07-03,16:00,2022,ASL,LEO,1,2,7,2,9,-1,3,0,0,1,10218,Estadio Libertad Financiera,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
636016,2022-07-03,11:00,2022,PUM,TIJ,1,1,9,1,10,0,2,1,0,0,15092,Estadio Olímpico Universitario,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
636015,2022-07-02,20:05,2022,AME,ATS,0,0,4,4,8,0,0,1,0,0,0,Estadio Banorte,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
636014,2022-07-02,18:05,2022,UANL,CAZ,2,3,4,0,4,-1,5,0,0,1,41273,Estadio Universitario,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
636013,2022-07-02,16:00,2022,GDL,JUA,0,0,9,3,12,0,0,1,0,0,0,Estadio Akron,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
636011,2022-07-02,16:00,2022,NEC,TOL,1,3,0,0,0,-2,4,0,0,1,0,Estadio Victoria,,,real,0,1,post,,,1.0,2.0,3.0,,,,,,,,,,,
636012,2022-07-01,20:05,2022,MAZ,PUE,2,4,10,3,13,-2,6,0,0,1,0,Estadio El Encanto,,,real,0,1,post,,,0.0,2.0,2.0,,,,,,,,,,,
635253,2022-05-29,19:10,2022,PAC,ATS,2,1,2,1,3,1,3,0,1,0,22038,Estadio Hidalgo,,,real,0,1,post,,,2.0,1.0,3.0,,,,,,,,,,,
635252,2022-05-26,20:00,2022,ATS,PAC,2,0,4,7,11,2,2,0,1,0,0,Estadio Jalisco,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
635189,2022-05-22,19:06,2022,PAC,AME,3,0,4,8,12,3,3,0,1,0,19310,Estadio Hidalgo,,,real,0,1,post,,,2.0,0.0,2.0,,,,,,,,,,,
635188,2022-05-21,19:00,2022,UANL,ATS,4,2,5,2,7,2,6,0,1,0,41635,Estadio Universitario,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
635187,2022-05-19,19:00,2022,AME,PAC,1,1,4,4,8,0,2,1,0,0,62633,Estadio Banorte,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
635186,2022-05-18,20:00,2022,ATS,UANL,3,0,1,3,4,3,3,0,1,0,0,Estadio Jalisco,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
635035,2022-05-15,19:05,2022,UANL,CAZ,0,1,6,1,7,-1,1,0,0,1,0,Estadio Universitario,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
635034,2022-05-15,17:00,2022,ATS,GDL,1,1,1,1,2,0,2,1,0,0,0,Estadio Jalisco,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
635033,2022-05-14,19:05,2022,PAC,ASL,3,2,5,6,11,1,5,0,1,0,9565,Estadio Hidalgo,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
635032,2022-05-14,17:00,2022,AME,PUE,3,2,8,7,15,1,5,0,1,0,51186,Estadio Banorte,,,real,0,1,post,,,1.0,1.0,2.0,,,,,,,,,,,
635031,2022-05-12,20:05,2022,GDL,ATS,1,2,5,3,8,-1,3,0,0,1,34780,Estadio Akron,,,real,0,1,post,,,0.0,2.0,2.0,,,,,,,,,,,
635030,2022-05-12,18:00,2022,CAZ,UANL,0,1,1,3,4,-1,1,0,0,1,28974,Estadio Banorte,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
635029,2022-05-11,20:05,2022,PUE,AME,1,1,6,4,10,0,2,1,0,0,43921,Estadio Cuauhtémoc,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
635028,2022-05-11,18:00,2022,ASL,PAC,2,2,7,5,12,0,4,1,0,0,16605,Estadio Libertad Financiera,,,real,0,1,post,,,1.0,1.0,2.0,,,,,,,,,,,
634832,2022-05-08,18:15,2022,GDL,PUM,4,1,2,5,7,3,5,0,1,0,37508,Estadio Akron,,,real,0,1,post,,,1.0,1.0,2.0,,,,,,,,,,,
634831,2022-05-08,16:00,2022,PUE,MAZ,2,2,3,9,12,0,4,1,0,0,29105,Estadio Cuauhtémoc,,,real,0,1,post,,,2.0,1.0,3.0,,,,,,,,,,,
634830,2022-05-07,19:06,2022,MTY,ASL,2,2,8,3,11,0,4,1,0,0,38614,Estadio BBVA,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
634829,2022-05-07,16:45,2022,CAZ,NEC,1,1,4,8,12,0,2,1,0,0,0,Estadio Banorte,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623026,2022-05-01,19:06,2022,LEO,TOL,4,4,0,0,0,0,8,1,0,0,18732,Estadio León,,,real,0,1,post,,,3.0,3.0,6.0,,,,,,,,,,,
623027,2022-05-01,15:00,2022,ASL,SAN,1,3,1,3,4,-2,4,0,0,1,10364,Estadio Libertad Financiera,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623028,2022-05-01,11:00,2022,PUM,PAC,2,0,6,6,12,2,2,0,1,0,14286,Estadio Olímpico Universitario,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623029,2022-04-30,20:00,2022,AME,CAZ,0,0,5,2,7,0,0,1,0,0,52630,Estadio Banorte,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623031,2022-04-30,18:06,2022,MTY,TIJ,2,0,7,2,9,2,2,0,1,0,28642,Estadio BBVA,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
623030,2022-04-30,18:00,2022,ATS,UANL,1,1,3,2,5,0,2,1,0,0,21968,Estadio Jalisco,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623032,2022-04-30,16:00,2022,QRO,JUA,4,0,7,1,8,4,4,0,1,0,0,Estadio Corregidora,,,real,0,1,post,,,2.0,0.0,2.0,,,,,,,,,,,
623033,2022-04-29,20:05,2022,MAZ,PUE,2,1,7,4,11,1,3,0,1,0,15729,Estadio El Encanto,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623034,2022-04-29,18:00,2022,NEC,GDL,0,1,6,4,10,-1,1,0,0,1,20537,Estadio Victoria,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623035,2022-04-24,20:06,2022,TIJ,QRO,2,2,8,10,18,0,4,1,0,0,17333,Estadio Caliente,,,real,0,1,post,,,2.0,0.0,2.0,,,,,,,,,,,
623036,2022-04-24,18:00,2022,SAN,LEO,1,1,7,2,9,0,2,1,0,0,11345,Estadio Corona,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623037,2022-04-24,16:00,2022,CAZ,ASL,0,1,7,3,10,-1,1,0,0,1,17222,Estadio Banorte,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
623038,2022-04-24,11:00,2022,TOL,ATS,2,4,0,0,0,-2,6,0,0,1,10765,Estadio Nemesio Díez Riega,,,real,0,1,post,,,1.0,2.0,3.0,,,,,,,,,,,
623039,2022-04-23,20:00,2022,GDL,PUM,3,1,2,6,8,2,4,0,1,0,31767,Estadio Akron,,,real,0,1,post,,,2.0,0.0,2.0,,,,,,,,,,,
623040,2022-04-23,18:00,2022,UANL,AME,0,2,8,8,16,-2,2,0,0,1,38810,Estadio Universitario,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
623041,2022-04-23,16:00,2022,PAC,MTY,3,0,3,3,6,3,3,0,1,0,8041,Estadio Hidalgo,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
623042,2022-04-22,20:00,2022,JUA,MAZ,0,2,3,1,4,-2,2,0,0,1,7688,Estadio Olímpico Benito Juárez,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
623043,2022-04-22,18:00,2022,PUE,NEC,0,1,6,1,7,-1,1,0,0,1,16320,Estadio Cuauhtémoc,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623044,2022-04-21,20:00,2022,QRO,CAZ,0,1,4,6,10,-1,1,0,0,1,0,Estadio Corregidora,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623045,2022-04-20,20:06,2022,MTY,ATS,0,0,3,3,6,0,0,1,0,0,31426,Estadio BBVA,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623046,2022-04-20,20:00,2022,AME,LEO,2,0,8,1,9,2,2,0,1,0,36210,Estadio Banorte,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
623047,2022-04-20,18:00,2022,ASL,PUM,2,0,2,7,9,2,2,0,1,0,14948,Estadio Libertad Financiera,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
623050,2022-04-19,20:00,2022,GDL,TIJ,2,1,5,4,9,1,3,0,1,0,20945,Estadio Akron,,,real,0,1,post,,,1.0,1.0,2.0,,,,,,,,,,,
623049,2022-04-19,20:00,2022,MAZ,SAN,1,0,6,5,11,1,1,0,1,0,10960,Estadio El Encanto,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
623048,2022-04-19,20:00,2022,TOL,JUA,0,1,0,0,0,-1,1,0,0,1,9211,Estadio Nemesio Díez Riega,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623052,2022-04-19,18:00,2022,NEC,UANL,2,0,6,4,10,2,2,0,1,0,0,Estadio Victoria,,,real,0,1,post,,,2.0,0.0,2.0,,,,,,,,,,,
623051,2022-04-19,18:00,2022,PAC,PUE,1,0,8,4,12,1,1,0,1,0,10427,Estadio Hidalgo,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
623053,2022-04-17,11:00,2022,PUM,MTY,2,0,5,5,10,2,2,0,1,0,17167,Estadio Olímpico Universitario,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623054,2022-04-16,20:00,2022,CAZ,GDL,0,1,7,5,12,-1,1,0,0,1,21280,Estadio Banorte,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623056,2022-04-16,18:00,2022,UANL,TOL,3,0,0,0,0,3,3,0,1,0,36658,Estadio Universitario,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623055,2022-04-16,18:00,2022,SAN,QRO,1,1,5,7,12,0,2,1,0,0,12193,Estadio Corona,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623057,2022-04-16,16:00,2022,LEO,PUE,0,1,3,4,7,-1,1,0,0,1,12859,Estadio León,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
623058,2022-04-15,20:06,2022,TIJ,AME,1,3,6,7,13,-2,4,0,0,1,27333,Estadio Caliente,,,real,0,1,post,,,1.0,2.0,3.0,,,,,,,,,,,
623059,2022-04-15,20:00,2022,JUA,PAC,1,2,3,5,8,-1,3,0,0,1,8568,Estadio Olímpico Benito Juárez,,,real,0,1,post,,,1.0,1.0,2.0,,,,,,,,,,,
623060,2022-04-15,18:00,2022,NEC,ASL,4,2,2,6,8,2,6,0,1,0,0,Estadio Victoria,,,real,0,1,post,,,3.0,1.0,4.0,,,,,,,,,,,
623061,2022-04-14,20:00,2022,ATS,MAZ,1,2,7,6,13,-1,3,0,0,1,18316,Estadio Jalisco,,,real,0,1,post,,,0.0,2.0,2.0,,,,,,,,,,,
623076,2022-04-13,19:05,2022,GDL,MTY,1,3,3,6,9,-2,4,0,0,1,24247,Estadio Akron,,,real,0,1,post,,,1.0,1.0,2.0,,,,,,,,,,,
623062,2022-04-11,20:00,2022,PAC,TIJ,0,0,11,2,13,0,0,1,0,0,0,Estadio Hidalgo,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623063,2022-04-10,18:00,2022,QRO,UANL,0,1,6,3,9,-1,1,0,0,1,0,Estadio Corregidora,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623064,2022-04-09,20:00,2022,AME,JUA,3,0,6,2,8,3,3,0,1,0,19757,Estadio Banorte,,,real,0,1,post,,,2.0,0.0,2.0,,,,,,,,,,,
623066,2022-04-09,18:06,2022,MTY,SAN,1,0,7,7,14,1,1,0,1,0,29769,Estadio BBVA,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623065,2022-04-09,18:00,2022,TOL,GDL,1,1,0,0,0,0,2,1,0,0,20166,Estadio Nemesio Díez Riega,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623067,2022-04-09,16:00,2022,ASL,LEO,2,0,3,7,10,2,2,0,1,0,6102,Estadio Libertad Financiera,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
623068,2022-04-08,20:00,2022,MAZ,CAZ,1,1,4,5,9,0,2,1,0,0,15206,Estadio El Encanto,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
623069,2022-04-08,18:00,2022,PUE,PUM,2,2,2,6,8,0,4,1,0,0,28115,Estadio Cuauhtémoc,,,real,0,1,post,,,2.0,1.0,3.0,,,,,,,,,,,
623070,2022-04-07,20:00,2022,ATS,NEC,2,1,5,5,10,1,3,0,1,0,12588,Estadio Jalisco,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
623101,2022-04-07,18:00,2022,PAC,UANL,2,1,5,3,8,1,3,0,1,0,10664,Estadio Hidalgo,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623100,2022-04-06,20:06,2022,TIJ,ASL,1,1,7,3,10,0,2,1,0,0,13533,Estadio Caliente,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623071,2022-04-06,18:00,2022,TOL,MTY,2,2,0,0,0,0,4,1,0,0,0,Estadio Nemesio Díez Riega,,,real,0,1,post,,,1.0,2.0,3.0,,,,,,,,,,,
623073,2022-04-03,18:00,2022,UANL,TIJ,2,0,7,6,13,2,2,0,1,0,37691,Estadio Universitario,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623072,2022-04-03,18:00,2022,SAN,PAC,3,1,9,3,12,2,4,0,1,0,12908,Estadio Corona,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
623074,2022-04-03,16:00,2022,LEO,QRO,1,1,8,3,11,0,2,1,0,0,10271,Estadio León,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
623075,2022-04-03,11:00,2022,TOL,PUE,2,1,0,0,0,1,3,0,1,0,0,Estadio Nemesio Díez Riega,,,real,0,1,post,,,2.0,1.0,3.0,,,,,,,,,,,
623077,2022-04-02,21:00,2022,JUA,PUM,0,1,2,3,5,-1,1,0,0,1,0,Estadio Olímpico Benito Juárez,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623078,2022-04-02,19:00,2022,NEC,AME,0,1,1,5,6,-1,1,0,0,1,19485,Estadio Victoria,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623079,2022-04-02,17:00,2022,CAZ,ATS,1,0,5,9,14,1,1,0,1,0,21644,Estadio Banorte,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
623080,2022-04-01,20:00,2022,ASL,MAZ,1,0,7,4,11,1,1,0,1,0,0,Estadio Libertad Financiera,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623102,2022-03-26,17:00,2022,PUM,MAZ,1,1,5,2,7,0,2,1,0,0,0,Estadio Olímpico Universitario,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623086,2022-03-20,21:06,2022,TIJ,JUA,1,0,7,6,13,1,1,0,1,0,17333,Estadio Caliente,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623087,2022-03-20,21:00,2022,MAZ,LEO,1,2,6,2,8,-1,3,0,0,1,9566,Estadio El Encanto,,,real,0,1,post,,,0.0,2.0,2.0,,,,,,,,,,,
623081,2022-03-20,19:00,2022,ATS,GDL,1,1,1,2,3,0,2,1,0,0,19017,Estadio Jalisco,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623082,2022-03-20,17:00,2022,AME,TOL,3,0,0,0,0,3,3,0,1,0,34571,Estadio Banorte,,,real,0,1,post,,,3.0,0.0,3.0,,,,,,,,,,,
623083,2022-03-19,21:00,2022,PAC,CAZ,1,0,3,1,4,1,1,0,1,0,11367,Estadio Hidalgo,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
623084,2022-03-19,19:00,2022,UANL,MTY,2,0,3,5,8,2,2,0,1,0,41473,Estadio Universitario,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623085,2022-03-19,17:00,2022,PUM,NEC,1,3,5,1,6,-2,4,0,0,1,10380,Estadio Olímpico Universitario,,,real,0,1,post,,,0.0,2.0,2.0,,,,,,,,,,,
623088,2022-03-18,21:00,2022,PUE,SAN,2,2,5,3,8,0,4,1,0,0,19713,Estadio Cuauhtémoc,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623089,2022-03-17,21:05,2022,QRO,ASL,2,1,2,3,5,1,3,0,1,0,0,Estadio Morelos,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623099,2022-03-15,21:06,2022,MTY,JUA,3,0,14,0,14,3,3,0,1,0,29052,Estadio BBVA,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623098,2022-03-13,19:00,2022,SAN,TIJ,4,0,3,4,7,4,4,0,1,0,9895,Estadio Corona,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
623090,2022-03-13,17:00,2022,ASL,PUE,2,1,2,11,13,1,3,0,1,0,5904,Estadio Libertad Financiera,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
623091,2022-03-13,12:00,2022,TOL,PAC,0,3,0,0,0,-3,3,0,0,1,10044,Estadio Nemesio Díez Riega,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
623092,2022-03-12,21:00,2022,GDL,AME,0,0,7,2,9,0,0,1,0,0,33047,Estadio Akron,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623094,2022-03-12,19:00,2022,CAZ,PUM,2,1,9,6,15,1,3,0,1,0,12686,Estadio Banorte,,,real,0,1,post,,,1.0,1.0,2.0,,,,,,,,,,,
623095,2022-03-12,17:00,2022,LEO,UANL,0,3,10,3,13,-3,3,0,0,1,16242,Estadio León,,,real,0,1,post,,,0.0,2.0,2.0,,,,,,,,,,,
623093,2022-03-11,21:06,2022,MTY,MAZ,2,1,2,2,4,1,3,0,1,0,27012,Estadio BBVA,,,real,0,1,post,,,2.0,0.0,2.0,,,,,,,,,,,
623096,2022-03-11,21:00,2022,JUA,ATS,1,2,4,6,10,-1,3,0,0,1,9002,Estadio Olímpico Benito Juárez,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
623097,2022-03-11,19:00,2022,NEC,QRO,1,0,3,10,13,1,1,0,1,0,0,Estadio Victoria,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
623104,2022-03-05,21:00,2022,GDL,SAN,1,0,3,4,7,1,1,0,1,0,18522,Estadio Akron,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623103,2022-03-05,21:00,2022,CAZ,PUE,1,3,4,1,5,-2,4,0,0,1,29336,Estadio Banorte,,,real,0,1,post,,,1.0,2.0,3.0,,,,,,,,,,,
623105,2022-03-05,19:06,2022,MTY,AME,2,1,2,5,7,1,3,0,1,0,40327,Estadio BBVA,,,real,0,1,post,,,1.0,1.0,2.0,,,,,,,,,,,
623106,2022-03-05,17:00,2022,QRO,ATS,0,1,8,3,11,-1,1,0,0,1,0,Estadio Corregidora,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
623107,2022-03-04,21:00,2022,JUA,LEO,0,1,4,4,8,-1,1,0,0,1,9307,Estadio Olímpico Benito Juárez,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623108,2022-03-04,19:00,2022,NEC,TOL,0,1,0,0,0,-1,1,0,0,1,11783,Estadio Victoria,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
623110,2022-03-02,21:00,2022,SAN,PUM,3,2,8,3,11,1,5,0,1,0,12238,Estadio Corona,,,real,0,1,post,,,1.0,1.0,2.0,,,,,,,,,,,
623109,2022-03-02,21:00,2022,ASL,GDL,2,2,4,1,5,0,4,1,0,0,14630,Estadio Libertad Financiera,,,real,0,1,post,,,2.0,0.0,2.0,,,,,,,,,,,
623112,2022-03-02,19:00,2022,ATS,PAC,0,1,5,5,10,-1,1,0,0,1,14421,Estadio Jalisco,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623111,2022-03-02,19:00,2022,UANL,CAZ,2,2,5,4,9,0,4,1,0,0,36978,Estadio Universitario,,,real,0,1,post,,,2.0,1.0,3.0,,,,,,,,,,,
623115,2022-03-01,21:00,2022,AME,QRO,1,1,6,7,13,0,2,1,0,0,17414,Estadio Banorte,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
623114,2022-03-01,21:00,2022,MAZ,NEC,0,0,4,5,9,0,0,1,0,0,9414,Estadio El Encanto,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623113,2022-03-01,21:00,2022,LEO,MTY,0,0,4,7,11,0,0,1,0,0,10581,Estadio León,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623117,2022-03-01,19:00,2022,TOL,TIJ,1,2,0,0,0,-1,3,0,0,1,12523,Estadio Nemesio Díez Riega,,,real,0,1,post,,,1.0,1.0,2.0,,,,,,,,,,,
623116,2022-03-01,19:00,2022,PUE,JUA,1,1,3,3,6,0,2,1,0,0,26100,Estadio Cuauhtémoc,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623118,2022-02-27,19:00,2022,CAZ,SAN,1,2,12,8,20,-1,3,0,0,1,33924,Estadio Banorte,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
623119,2022-02-26,21:00,2022,PUM,AME,0,0,5,5,10,0,0,1,0,0,42650,Estadio Olímpico Universitario,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623120,2022-02-26,19:00,2022,GDL,PUE,2,3,3,5,8,-1,5,0,0,1,19747,Estadio Akron,,,real,0,1,post,,,2.0,0.0,2.0,,,,,,,,,,,
623121,2022-02-26,17:06,2022,MTY,ASL,0,2,11,2,13,-2,2,0,0,1,0,Estadio BBVA,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
623122,2022-02-25,21:06,2022,TIJ,ATS,2,0,1,6,7,2,2,0,1,0,14333,Estadio Caliente,,,real,0,1,post,,,2.0,0.0,2.0,,,,,,,,,,,
623123,2022-02-25,21:00,2022,JUA,UANL,2,3,3,7,10,-1,5,0,0,1,10113,Estadio Olímpico Benito Juárez,,,real,0,1,post,,,0.0,3.0,3.0,,,,,,,,,,,
623124,2022-02-25,19:00,2022,NEC,LEO,0,1,7,4,11,-1,1,0,0,1,12781,Estadio Victoria,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
623125,2022-02-24,21:05,2022,QRO,TOL,1,1,0,0,0,0,2,1,0,0,11524,Estadio Corregidora,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
623126,2022-02-24,19:00,2022,PAC,MAZ,3,1,3,1,4,2,4,0,1,0,6875,Estadio Hidalgo,,,real,0,1,post,,,2.0,1.0,3.0,,,,,,,,,,,
623127,2022-02-20,20:00,2022,ATS,PUM,0,0,2,4,6,0,0,1,0,0,20436,Estadio Jalisco,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623128,2022-02-20,18:05,2022,TOL,CAZ,1,4,0,0,0,-3,5,0,0,1,22438,Estadio Nemesio Díez Riega,,,real,0,1,post,,,1.0,1.0,2.0,,,,,,,,,,,
623131,2022-02-20,16:00,2022,AME,PAC,1,3,12,3,15,-2,4,0,0,1,27858,Estadio Banorte,,,real,0,1,post,,,0.0,2.0,2.0,,,,,,,,,,,
623130,2022-02-19,21:00,2022,LEO,GDL,2,1,2,4,6,1,3,0,1,0,0,Estadio León,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
623132,2022-02-19,19:00,2022,UANL,ASL,2,1,15,2,17,1,3,0,1,0,16204,Estadio Universitario,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623129,2022-02-19,17:00,2022,QRO,MAZ,2,0,8,3,11,2,2,0,1,0,7458,Estadio Corregidora,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623133,2022-02-18,21:06,2022,TIJ,NEC,1,1,3,5,8,0,2,1,0,0,10333,Estadio Caliente,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623134,2022-02-18,21:00,2022,JUA,SAN,0,0,0,8,8,0,0,1,0,0,7355,Estadio Olímpico Benito Juárez,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
623135,2022-02-18,19:00,2022,PUE,MTY,1,0,3,11,14,1,1,0,1,0,25934,Estadio Cuauhtémoc,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
623137,2022-02-16,19:00,2022,MAZ,AME,2,1,1,6,7,1,3,0,1,0,0,Estadio El Encanto,,,real,0,1,post,,,2.0,0.0,2.0,,,,,,,,,,,
623138,2022-02-14,21:00,2022,PAC,QRO,2,2,8,4,12,0,4,1,0,0,5584,Estadio Hidalgo,,,real,0,1,post,,,2.0,1.0,3.0,,,,,,,,,,,
623139,2022-02-13,12:00,2022,PUM,LEO,2,1,5,5,10,1,3,0,1,0,15079,Estadio Olímpico Universitario,,,real,0,1,post,,,2.0,1.0,3.0,,,,,,,,,,,
